mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4392209529876709,0.0844311578359198,0.01363530158996582,0.002102299921645581,0.8,0.01,5,300,1,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 1.0}",0.8484508480126359,0.8504420645086728,0.8572006433531412,0.8294102917240516,0.847608132445994,0.8466223960088991,0.009241868115159188,77
0.5332200527191162,0.048812662248596726,0.013312959671020507,0.0025772136200986656,0.8,0.01,5,300,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': 2, 'subsample': 0.8}",0.8486169833672024,0.8526692413633692,0.8603656422455721,0.8297979408847069,0.8479283643613178,0.8478756344444337,0.010063144093915937,52
0.4295375347137451,0.04360949902735048,0.012693405151367188,0.0012834564132585076,0.8,0.01,5,300,2,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': 2, 'subsample': 1.0}",0.8475575695119953,0.8503722395045796,0.8575329140622743,0.8288191869480214,0.8469122901638239,0.8462388400381389,0.009489762857825964,86
0.5276885986328125,0.05491011098866337,0.014332866668701172,0.0022762696144591975,0.8,0.01,5,300,4,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': 4, 'subsample': 0.8}",0.8469315522339186,0.8514966628463561,0.8602645163775751,0.8296763490672342,0.8461297685662278,0.8468997698182623,0.009969834607689581,71
0.4417253494262695,0.05002403844155983,0.013512182235717773,0.00245912917445273,0.8,0.01,5,300,4,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': 4, 'subsample': 1.0}",0.8447224335699356,0.8492261463339466,0.8575028170777514,0.8280715778524718,0.8465800194546907,0.8452205988577592,0.00962374573064609,109
0.5642748832702636,0.0529805506198611,0.01894841194152832,0.013479503903922078,0.8,0.01,5,300,6,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': 6, 'subsample': 0.8}",0.8458167599271893,0.8512920033516002,0.8600562452446766,0.8290840404118232,0.8445382400246555,0.846157457791989,0.010136857234953897,90
0.43004536628723145,0.0263885001073639,0.013253307342529297,0.0014981750278052982,0.8,0.01,5,300,6,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': 6, 'subsample': 1.0}",0.8422207722163901,0.8491731756411861,0.8564614614132581,0.8276550355866745,0.8455133823231983,0.8442047654361413,0.009533666257893704,133
0.3198244094848633,0.0499929170975087,0.012914037704467774,0.005322925804182259,0.8,0.01,7,100,1,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.8458143521684275,0.8444070171721354,0.8583587753175833,0.8253291406227428,0.8441373481908102,0.8436093266943399,0.010559248947177885,143
0.3320122241973877,0.030920031861221595,0.01120452880859375,0.004073387519144171,0.8,0.01,7,100,1,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",0.8434487291849255,0.8408555729984302,0.8579205632229295,0.8254146160587879,0.8424242278317652,0.8420127418593676,0.010316268518260221,189
0.34465951919555665,0.010674646389079126,0.010836029052734375,0.002227601205563862,0.8,0.01,7,100,2,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.8}",0.8438556404156756,0.8448945883214067,0.8575317101828934,0.8254639751134054,0.8436413498858722,0.8430774527838507,0.010231184585363502,167
