mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_l2_leaf_reg,param_iterations,param_depth,param_class_weights,param_border_count,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.170033168792725,0.04896451543953898,0.015025043487548828,0.0006331286167677133,0.01,3,500,8,"[1, 2]",64,"{'learning_rate': 0.01, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 8, 'class_weights': [1, 2], 'border_count': 64}",0.8436618158353478,0.8564566458957343,0.8624086255549883,0.827866918357716,0.8438953684352458,0.8468578748158064,0.011946630646768538,14
2.9682489395141602,0.14448780919152207,0.010202121734619141,0.0026372129289856097,0.01,5,300,6,"[1, 4]",255,"{'learning_rate': 0.01, 'l2_leaf_reg': 5, 'iterations': 300, 'depth': 6, 'class_weights': [1, 4], 'border_count': 255}",0.8494946114358909,0.8577207192456974,0.862820352303262,0.8297834943321358,0.8477574134892277,0.8495153181612427,0.011285283068708084,5
6.8870800018310545,0.08630831017669785,0.01580076217651367,0.0037646325904392673,0.1,1,700,6,"[1, 6]",255,"{'learning_rate': 0.1, 'l2_leaf_reg': 1, 'iterations': 700, 'depth': 6, 'class_weights': [1, 6], 'border_count': 255}",0.8103384345715635,0.8283027226936078,0.8398455181978407,0.8060502162167368,0.8025950823935049,0.8174263948146507,0.014286609460849212,43
2.0060636043548583,0.030153854416601598,0.00972905158996582,0.003417144485347288,0.01,3,500,4,"[1, 4]",64,"{'learning_rate': 0.01, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 4, 'class_weights': [1, 4], 'border_count': 64}",0.8495271161791758,0.8585634348123392,0.8636149126946674,0.8305491616183991,0.84865309974863,0.8501815450106424,0.011304037718058534,3
1.8948290824890137,0.04807782302523937,0.012199497222900391,0.004215623955199299,0.05,5,300,6,"[1, 3]",64,"{'learning_rate': 0.05, 'l2_leaf_reg': 5, 'iterations': 300, 'depth': 6, 'class_weights': [1, 3], 'border_count': 64}",0.836007550731477,0.8502085119087748,0.8624206643487976,0.8234775741348923,0.8363614912694668,0.8416951584786817,0.01337685349628741,22
3.143249273300171,0.04340325453631446,0.009598541259765624,0.0028701102080707784,0.05,3,300,8,"[1, 4]",64,"{'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 300, 'depth': 8, 'class_weights': [1, 4], 'border_count': 64}",0.8264872725871851,0.84386165981258,0.8559245312093691,0.8213346688368599,0.8224783542487312,0.834017297338945,0.013620102161797314,27
7.212487030029297,0.03762618384186857,0.012279748916625977,0.0013784204821719092,0.1,3,700,6,"[1, 6]",255,"{'learning_rate': 0.1, 'l2_leaf_reg': 3, 'iterations': 700, 'depth': 6, 'class_weights': [1, 6], 'border_count': 255}",0.8141378778977376,0.8324272134526298,0.8448825495275978,0.8169429168552744,0.8050991515058123,0.8226979418478104,0.014162824385425953,39
3.3149717807769776,0.025326604654933756,0.009601020812988281,0.0010206383268295085,0.05,3,700,4,"[1, 4]",128,"{'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 700, 'depth': 4, 'class_weights': [1, 4], 'border_count': 128}",0.8326077953597674,0.8488120118269109,0.8632609721566779,0.8251846750970326,0.839537325076326,0.841880555903343,0.013231738624171267,21
4.4772217750549315,0.061675855990032516,0.012110519409179687,0.001383911139221432,0.01,5,700,6,"[1, 6]",64,"{'learning_rate': 0.01, 'l2_leaf_reg': 5, 'iterations': 700, 'depth': 6, 'class_weights': [1, 6], 'border_count': 64}",0.8448849572863596,0.8566926062543941,0.8637280773564735,0.8310138590594333,0.8446802977916037,0.8481999595496529,0.011242658045415176,12
8.602909374237061,0.048543302407521374,0.012401008605957031,0.004269226812314336,0.1,5,700,8,"[1, 3]",128,"{'learning_rate': 0.1, 'l2_leaf_reg': 5, 'iterations': 700, 'depth': 8, 'class_weights': [1, 3], 'border_count': 128}",0.8111691113443962,0.8223555585518776,0.8376664965183809,0.8066714179772899,0.804567036819447,0.8164859242422782,0.01224517994058347,45
3.0550700664520263,0.09082784838936493,0.012103843688964843,0.003582167527598301,0.01,1,300,8,"[1, 6]",64,"{'learning_rate': 0.01, 'l2_leaf_reg': 1, 'iterations': 300, 'depth': 8, 'class_weights': [1, 6], 'border_count': 64}",0.8428624399264188,0.8563531122689756,0.8612167849678805,0.8272890562548757,0.8413455519064633,0.8458133890649228,0.012001424468047429,16
6.46606035232544,0.06208397859404216,0.01248621940612793,0.0011363254289568302,0.1,1,700,6,"[1, 4]",255,"{'learning_rate': 0.1, 'l2_leaf_reg': 1, 'iterations': 700, 'depth': 6, 'class_weights': [1, 4], 'border_count': 255}",0.8105382785487956,0.83410782906839,0.8352009515462626,0.8077549094201154,0.8060140998353093,0.8187232136837747,0.013092140176416443,41
2.866918420791626,0.06685237718886419,0.012003040313720703,0.002606303693860717,0.1,5,700,4,"[1, 4]",128,"{'learning_rate': 0.1, 'l2_leaf_reg': 5, 'iterations': 700, 'depth': 4, 'class_weights': [1, 4], 'border_count': 128}",0.8240819215841126,0.8380637767140835,0.8536106750392465,0.815717367645501,0.8292802727509127,0.8321508027467711,0.012952945262366794,29
3.726839780807495,0.061683198696432275,0.008999109268188477,0.0036347414568756427,0.05,3,300,8,"[1, 3]",128,"{'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 300, 'depth': 8, 'class_weights': [1, 3], 'border_count': 128}",0.8342330325240054,0.8430984002850788,0.8556476389517581,0.8212479895214339,0.8268989993354586,0.836225212123547,0.012163351518391768,26
1.1985948085784912,0.03611474341289203,0.010573482513427735,0.003746850282386956,0.01,1,300,4,"[1, 2]",64,"{'learning_rate': 0.01, 'l2_leaf_reg': 1, 'iterations': 300, 'depth': 4, 'class_weights': [1, 2], 'border_count': 64}",0.8493983010854175,0.8558041432712773,0.8598973331663954,0.8297160770868045,0.8468472806772545,0.8483326270574298,0.010387336807212405,11
5.276945400238037,0.014299016706894886,0.010094833374023438,0.0014183183729509624,0.1,5,500,8,"[1, 4]",64,"{'learning_rate': 0.1, 'l2_leaf_reg': 5, 'iterations': 500, 'depth': 8, 'class_weights': [1, 4], 'border_count': 64}",0.8160279685257774,0.8269278924406007,0.8386103379530198,0.8076898999335459,0.7952369716173396,0.8168986140940566,0.015011799173083764,44
2.785345458984375,0.10741505173585339,0.013322973251342773,0.0007542273468931591,0.05,3,500,4,"[1, 4]",255,"{'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 4, 'class_weights': [1, 4], 'border_count': 255}",0.8394289759320435,0.8516772447534937,0.8656928085061302,0.8303613564349761,0.8395878880103245,0.8453496547273935,0.012221160174106592,17
2.7280236721038817,0.09383683310169734,0.012780380249023438,0.002762779373895247,0.1,3,700,4,"[1, 6]",64,"{'learning_rate': 0.1, 'l2_leaf_reg': 3, 'iterations': 700, 'depth': 4, 'class_weights': [1, 6], 'border_count': 64}",0.8174967013704962,0.838054145679036,0.847391434157429,0.814147508932785,0.8181058643372403,0.8270391308953974,0.013210616399072256,34
4.259761810302734,0.08918986985742416,0.014296340942382812,0.0017930511622670279,0.01,3,700,6,"[1, 4]",64,"{'learning_rate': 0.01, 'l2_leaf_reg': 3, 'iterations': 700, 'depth': 6, 'class_weights': [1, 4], 'border_count': 64}",0.8454844892180562,0.8563410734751663,0.8639471834038004,0.8311101694099065,0.8459419633828047,0.8485649757779468,0.011118631783255424,9
6.060179901123047,0.140566650572312,0.017540931701660156,0.007104798574178909,0.1,1,700,6,"[1, 4]",128,"{'learning_rate': 0.1, 'l2_leaf_reg': 1, 'iterations': 700, 'depth': 6, 'class_weights': [1, 4], 'border_count': 128}",0.8110222380599243,0.8232897689514692,0.83286061002976,0.8008350107386041,0.7978686519440245,0.8131752559447565,0.013274229187493523,48
9.775246572494506,0.43701305820392006,0.016100740432739256,0.002535260377435727,0.01,5,500,8,"[1, 6]",255,"{'learning_rate': 0.01, 'l2_leaf_reg': 5, 'iterations': 500, 'depth': 8, 'class_weights': [1, 6], 'border_count': 255}",0.8444611917442769,0.8545593319914091,0.8624038100374647,0.8286951873717869,0.8417307933083569,0.8463700628906589,0.011504025485807886,15
